"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","GDP","TOT","USD_CAP","A","2012",23542.002955,
"POL","GDP","TOT","USD_CAP","A","2013",24422.763907,
"POL","GDP","TOT","USD_CAP","A","2014",25297.950445,
"POL","GDP","TOT","USD_CAP","A","2015",26529.036797,
"POL","GDP","TOT","USD_CAP","A","2016",27947.390312,
"POL","GDP","TOT","USD_CAP","A","2017",29801.809392,
"POL","GDP","TOT","USD_CAP","A","2018",31471.211131,
"POL","GDP","TOT","USD_CAP","A","2019",33844.149463,
"PRT","GDP","TOT","USD_CAP","A","2000",18883.735622,
"PRT","GDP","TOT","USD_CAP","A","2001",19533.295919,
"PRT","GDP","TOT","USD_CAP","A","2002",20356.721555,
"PRT","GDP","TOT","USD_CAP","A","2003",20828.357333,
"PRT","GDP","TOT","USD_CAP","A","2004",21458.280049,
"PRT","GDP","TOT","USD_CAP","A","2005",22725.351606,
"PRT","GDP","TOT","USD_CAP","A","2006",24652.92016,
"PRT","GDP","TOT","USD_CAP","A","2007",25706.283965,
"PRT","GDP","TOT","USD_CAP","A","2008",26665.771577,
"PRT","GDP","TOT","USD_CAP","A","2009",26484.479314,
"PRT","GDP","TOT","USD_CAP","A","2010",27280.174705,
"PRT","GDP","TOT","USD_CAP","A","2011",26769.42769,
"PRT","GDP","TOT","USD_CAP","A","2012",26438.140472,
"PRT","GDP","TOT","USD_CAP","A","2013",27936.006299,
"PRT","GDP","TOT","USD_CAP","A","2014",28742.313125,
"PRT","GDP","TOT","USD_CAP","A","2015",29668.804155,
"PRT","GDP","TOT","USD_CAP","A","2016",31604.417531,
"PRT","GDP","TOT","USD_CAP","A","2017",33086.07203,
"PRT","GDP","TOT","USD_CAP","A","2018",34488.579276,
"PRT","GDP","TOT","USD_CAP","A","2019",36579.19887,"P"
"SVK","GDP","TOT","USD_CAP","A","2000",11355.569277,
"SVK","GDP","TOT","USD_CAP","A","2001",12389.755635,
"SVK","GDP","TOT","USD_CAP","A","2002",13307.878099,
"SVK","GDP","TOT","USD_CAP","A","2003",14149.933502,
"SVK","GDP","TOT","USD_CAP","A","2004",15184.024393,
"SVK","GDP","TOT","USD_CAP","A","2005",16595.261602,
"SVK","GDP","TOT","USD_CAP","A","2006",18828.619188,
"SVK","GDP","TOT","USD_CAP","A","2007",21114.115628,
"SVK","GDP","TOT","USD_CAP","A","2008",23608.977522,
"SVK","GDP","TOT","USD_CAP","A","2009",22969.101667,
"SVK","GDP","TOT","USD_CAP","A","2010",25028.043321,
"SVK","GDP","TOT","USD_CAP","A","2011",26084.105497,
"SVK","GDP","TOT","USD_CAP","A","2012",26973.791217,
"SVK","GDP","TOT","USD_CAP","A","2013",28004.527785,
"SVK","GDP","TOT","USD_CAP","A","2014",28997.375683,
"SVK","GDP","TOT","USD_CAP","A","2015",29935.711272,
"SVK","GDP","TOT","USD_CAP","A","2016",29656.335326,
"SVK","GDP","TOT","USD_CAP","A","2017",30916.272766,
"SVK","GDP","TOT","USD_CAP","A","2018",32542.884764,
"SVK","GDP","TOT","USD_CAP","A","2019",34072.070002,
"ESP","GDP","TOT","USD_CAP","A","2000",21599.520334,
"ESP","GDP","TOT","USD_CAP","A","2001",23006.503863,
"ESP","GDP","TOT","USD_CAP","A","2002",24376.32871,
"ESP","GDP","TOT","USD_CAP","A","2003",25013.675923,
"ESP","GDP","TOT","USD_CAP","A","2004",26158.153212,
"ESP","GDP","TOT","USD_CAP","A","2005",27600.937175,
"ESP","GDP","TOT","USD_CAP","A","2006",30708.61697,
"ESP","GDP","TOT","USD_CAP","A","2007",32429.203993,
"ESP","GDP","TOT","USD_CAP","A","2008",33242.245427,
"ESP","GDP","TOT","USD_CAP","A","2009",32120.080314,
"ESP","GDP","TOT","USD_CAP","A","2010",31713.696895,
"ESP","GDP","TOT","USD_CAP","A","2011",31872.363088,
"ESP","GDP","TOT","USD_CAP","A","2012",31724.631513,
"ESP","GDP","TOT","USD_CAP","A","2013",32452.659676,
"ESP","GDP","TOT","USD_CAP","A","2014",33544.352014,
"ESP","GDP","TOT","USD_CAP","A","2015",34938.581464,
"ESP","GDP","TOT","USD_CAP","A","2016",37309.865924,
"ESP","GDP","TOT","USD_CAP","A","2017",39626.471502,
"ESP","GDP","TOT","USD_CAP","A","2018",40611.378989,"P"
"ESP","GDP","TOT","USD_CAP","A","2019",42170.627375,"P"
"SWE","GDP","TOT","USD_CAP","A","2000",29629.406146,
"SWE","GDP","TOT","USD_CAP","A","2001",29940.270188,
"SWE","GDP","TOT","USD_CAP","A","2002",30926.361002,
"SWE","GDP","TOT","USD_CAP","A","2003",31780.217352,
"SWE","GDP","TOT","USD_CAP","A","2004",33828.031758,
"SWE","GDP","TOT","USD_CAP","A","2005",34244.359285,
"SWE","GDP","TOT","USD_CAP","A","2006",37684.673884,
"SWE","GDP","TOT","USD_CAP","A","2007",40862.611933,
"SWE","GDP","TOT","USD_CAP","A","2008",42158.465614,
"SWE","GDP","TOT","USD_CAP","A","2009",40318.292638,
"SWE","GDP","TOT","USD_CAP","A","2010",42252.266076,
"SWE","GDP","TOT","USD_CAP","A","2011",44608.643898,
"SWE","GDP","TOT","USD_CAP","A","2012",45432.306926,
"SWE","GDP","TOT","USD_CAP","A","2013",46312.293685,
"SWE","GDP","TOT","USD_CAP","A","2014",47184.719403,
"SWE","GDP","TOT","USD_CAP","A","2015",49116.236552,
"SWE","GDP","TOT","USD_CAP","A","2016",50425.08065,
"SWE","GDP","TOT","USD_CAP","A","2017",52739.003235,
"SWE","GDP","TOT","USD_CAP","A","2018",53746.798974,
"SWE","GDP","TOT","USD_CAP","A","2019",55855.530924,
"CHE","GDP","TOT","USD_CAP","A","2000",35425.957564,
"CHE","GDP","TOT","USD_CAP","A","2001",36482.489691,
"CHE","GDP","TOT","USD_CAP","A","2002",37431.453346,
"CHE","GDP","TOT","USD_CAP","A","2003",37433.164993,
"CHE","GDP","TOT","USD_CAP","A","2004",38886.693557,
"CHE","GDP","TOT","USD_CAP","A","2005",40298.485989,
"CHE","GDP","TOT","USD_CAP","A","2006",44796.853219,
"CHE","GDP","TOT","USD_CAP","A","2007",49410.831105,
"CHE","GDP","TOT","USD_CAP","A","2008",52281.033368,
"CHE","GDP","TOT","USD_CAP","A","2009",51572.778985,
"CHE","GDP","TOT","USD_CAP","A","2010",53019.812318,
"CHE","GDP","TOT","USD_CAP","A","2011",56183.817871,
"CHE","GDP","TOT","USD_CAP","A","2012",57849.601723,
"CHE","GDP","TOT","USD_CAP","A","2013",60108.540531,
"CHE","GDP","TOT","USD_CAP","A","2014",61902.16174,
"CHE","GDP","TOT","USD_CAP","A","2015",63938.958241,
"CHE","GDP","TOT","USD_CAP","A","2016",65720.161893,
"CHE","GDP","TOT","USD_CAP","A","2017",67139.04087,
"CHE","GDP","TOT","USD_CAP","A","2018",69357.504185,
"CHE","GDP","TOT","USD_CAP","A","2019",70985.543852,
"TUR","GDP","TOT","USD_CAP","A","2000",9478.320916,
"TUR","GDP","TOT","USD_CAP","A","2001",9145.48492,
"TUR","GDP","TOT","USD_CAP","A","2002",9279.072677,
"TUR","GDP","TOT","USD_CAP","A","2003",9586.969782,
"TUR","GDP","TOT","USD_CAP","A","2004",10874.389502,
"TUR","GDP","TOT","USD_CAP","A","2005",11910.606724,
"TUR","GDP","TOT","USD_CAP","A","2006",13625.195437,
"TUR","GDP","TOT","USD_CAP","A","2007",14847.631489,
"TUR","GDP","TOT","USD_CAP","A","2008",16038.231645,
"TUR","GDP","TOT","USD_CAP","A","2009",15457.477428,
"TUR","GDP","TOT","USD_CAP","A","2010",17358.318124,
"TUR","GDP","TOT","USD_CAP","A","2011",19590.858369,
"TUR","GDP","TOT","USD_CAP","A","2012",20627.440729,
"TUR","GDP","TOT","USD_CAP","A","2013",22373.136543,
"TUR","GDP","TOT","USD_CAP","A","2014",24104.984583,
"TUR","GDP","TOT","USD_CAP","A","2015",25862.850037,
"TUR","GDP","TOT","USD_CAP","A","2016",26693.212825,
"TUR","GDP","TOT","USD_CAP","A","2017",28417.615824,
"TUR","GDP","TOT","USD_CAP","A","2018",28713.841872,
"TUR","GDP","TOT","USD_CAP","A","2019",28424.254339,
"GBR","GDP","TOT","USD_CAP","A","2000",26416.355037,
"GBR","GDP","TOT","USD_CAP","A","2001",27760.215823,
"GBR","GDP","TOT","USD_CAP","A","2002",29070.805164,
"GBR","GDP","TOT","USD_CAP","A","2003",30267.427383,
"GBR","GDP","TOT","USD_CAP","A","2004",31984.97095,
"GBR","GDP","TOT","USD_CAP","A","2005",32661.847992,
"GBR","GDP","TOT","USD_CAP","A","2006",34772.478459,
"GBR","GDP","TOT","USD_CAP","A","2007",35599.400671,
"GBR","GDP","TOT","USD_CAP","A","2008",36650.101264,
"GBR","GDP","TOT","USD_CAP","A","2009",35038.59208,
"GBR","GDP","TOT","USD_CAP","A","2010",36371.618272,
"GBR","GDP","TOT","USD_CAP","A","2011",37146.173273,
"GBR","GDP","TOT","USD_CAP","A","2012",38309.028313,
"GBR","GDP","TOT","USD_CAP","A","2013",39984.885036,
"GBR","GDP","TOT","USD_CAP","A","2014",41269.351632,
"GBR","GDP","TOT","USD_CAP","A","2015",42522.183841,
"GBR","GDP","TOT","USD_CAP","A","2016",44138.043208,
"GBR","GDP","TOT","USD_CAP","A","2017",45987.961004,
"GBR","GDP","TOT","USD_CAP","A","2018",46973.254997,
"GBR","GDP","TOT","USD_CAP","A","2019",48745.115691,
"USA","GDP","TOT","USD_CAP","A","2000",36304.602016,
"USA","GDP","TOT","USD_CAP","A","2001",37099.910597,
"USA","GDP","TOT","USD_CAP","A","2002",37979.607925,
"USA","GDP","TOT","USD_CAP","A","2003",39426.087136,
"USA","GDP","TOT","USD_CAP","A","2004",41647.843907,
"USA","GDP","TOT","USD_CAP","A","2005",44043.734142,
"USA","GDP","TOT","USD_CAP","A","2006",46230.846201,
"USA","GDP","TOT","USD_CAP","A","2007",47902.060352,
"USA","GDP","TOT","USD_CAP","A","2008",48311.223702,
"USA","GDP","TOT","USD_CAP","A","2009",47028.160396,
"USA","GDP","TOT","USD_CAP","A","2010",48395.803473,
"USA","GDP","TOT","USD_CAP","A","2011",49810.699509,
"USA","GDP","TOT","USD_CAP","A","2012",51540.968322,
"USA","GDP","TOT","USD_CAP","A","2013",53045.945117,
"USA","GDP","TOT","USD_CAP","A","2014",54993.169489,
"USA","GDP","TOT","USD_CAP","A","2015",56812.535433,
"USA","GDP","TOT","USD_CAP","A","2016",57977.387518,
"USA","GDP","TOT","USD_CAP","A","2017",60056.482591,
"USA","GDP","TOT","USD_CAP","A","2018",62949.281692,
"USA","GDP","TOT","USD_CAP","A","2019",65143.415518,"E"
"CHL","GDP","TOT","USD_CAP","A","2000",9519.174318,
"CHL","GDP","TOT","USD_CAP","A","2001",9937.064691,
"CHL","GDP","TOT","USD_CAP","A","2002",10292.918113,
"CHL","GDP","TOT","USD_CAP","A","2003",10793.770949,
"CHL","GDP","TOT","USD_CAP","A","2004",11757.511889,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15685.218973,
"CHL","GDP","TOT","USD_CAP","A","2007",16872.268785,
"CHL","GDP","TOT","USD_CAP","A","2008",16447.33384,
"CHL","GDP","TOT","USD_CAP","A","2009",16119.89398,
"CHL","GDP","TOT","USD_CAP","A","2010",18129.087986,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.78871,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530726,
"CHL","GDP","TOT","USD_CAP","A","2014",22687.933017,
"CHL","GDP","TOT","USD_CAP","A","2015",22593.272962,
"CHL","GDP","TOT","USD_CAP","A","2016",22624.825752,
"CHL","GDP","TOT","USD_CAP","A","2017",23597.457218,
"CHL","GDP","TOT","USD_CAP","A","2018",24710.818532,
"CHL","GDP","TOT","USD_CAP","A","2019",25040.966626,
"CHN","GDP","TOT","USD_CAP","A","2000",2909.488332,
"CHN","GDP","TOT","USD_CAP","A","2001",3198.965455,
"CHN","GDP","TOT","USD_CAP","A","2002",3523.468013,
"CHN","GDP","TOT","USD_CAP","A","2003",3925.417144,
"CHN","GDP","TOT","USD_CAP","A","2004",4412.707372,
"CHN","GDP","TOT","USD_CAP","A","2005",5038.914363,
"CHN","GDP","TOT","USD_CAP","A","2006",5820.916274,
"CHN","GDP","TOT","USD_CAP","A","2007",6792.740245,
"CHN","GDP","TOT","USD_CAP","A","2008",7554.933679,
"CHN","GDP","TOT","USD_CAP","A","2009",8287.653048,
"CHN","GDP","TOT","USD_CAP","A","2010",9231.640601,
"CHN","GDP","TOT","USD_CAP","A","2011",10275.255685,
"CHN","GDP","TOT","USD_CAP","A","2012",11170.022279,
"CHN","GDP","TOT","USD_CAP","A","2013",11894.693961,
"CHN","GDP","TOT","USD_CAP","A","2014",12515.60877,
"CHN","GDP","TOT","USD_CAP","A","2015",12946.311085,
"CHN","GDP","TOT","USD_CAP","A","2016",13533.786406,
"CHN","GDP","TOT","USD_CAP","A","2017",14306.396116,
"COL","GDP","TOT","USD_CAP","A","2000",6776.995456,"E"
"COL","GDP","TOT","USD_CAP","A","2001",6952.479984,"E"
"COL","GDP","TOT","USD_CAP","A","2002",7148.363252,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7472.836058,"E"
"COL","GDP","TOT","USD_CAP","A","2004",7984.604777,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8516.800332,
"COL","GDP","TOT","USD_CAP","A","2006",9252.884574,
"COL","GDP","TOT","USD_CAP","A","2007",10022.066047,
"COL","GDP","TOT","USD_CAP","A","2008",10428.767733,
"COL","GDP","TOT","USD_CAP","A","2009",10504.110929,
"COL","GDP","TOT","USD_CAP","A","2010",10975.395951,
"COL","GDP","TOT","USD_CAP","A","2011",11844.77408,
"COL","GDP","TOT","USD_CAP","A","2012",12236.964884,
"COL","GDP","TOT","USD_CAP","A","2013",12928.300649,
"COL","GDP","TOT","USD_CAP","A","2014",13500.485992,
"COL","GDP","TOT","USD_CAP","A","2015",13464.697977,
"COL","GDP","TOT","USD_CAP","A","2016",14196.118441,
"COL","GDP","TOT","USD_CAP","A","2017",14625.512565,
"COL","GDP","TOT","USD_CAP","A","2018",15355.003301,"P"
"COL","GDP","TOT","USD_CAP","A","2019",16100.626884,"E"
"EST","GDP","TOT","USD_CAP","A","2000",9408.179591,
"EST","GDP","TOT","USD_CAP","A","2001",10292.284396,
"EST","GDP","TOT","USD_CAP","A","2002",11635.368438,
"EST","GDP","TOT","USD_CAP","A","2003",13080.28669,
"EST","GDP","TOT","USD_CAP","A","2004",14481.498229,
"EST","GDP","TOT","USD_CAP","A","2005",16574.460822,
"EST","GDP","TOT","USD_CAP","A","2006",19254.394629,
"EST","GDP","TOT","USD_CAP","A","2007",22131.996156,
"EST","GDP","TOT","USD_CAP","A","2008",22807.728472,
"EST","GDP","TOT","USD_CAP","A","2009",20595.260959,
"EST","GDP","TOT","USD_CAP","A","2010",21779.592368,
"EST","GDP","TOT","USD_CAP","A","2011",24735.346663,
"EST","GDP","TOT","USD_CAP","A","2012",26141.083529,
"EST","GDP","TOT","USD_CAP","A","2013",27596.458609,
"EST","GDP","TOT","USD_CAP","A","2014",29107.89112,
"EST","GDP","TOT","USD_CAP","A","2015",29444.318328,
"EST","GDP","TOT","USD_CAP","A","2016",31571.257534,
"EST","GDP","TOT","USD_CAP","A","2017",33983.453381,
"EST","GDP","TOT","USD_CAP","A","2018",36299.86464,
"EST","GDP","TOT","USD_CAP","A","2019",38967.753586,
"IND","GDP","TOT","USD_CAP","A","2004",2738.755667,"E"
"IND","GDP","TOT","USD_CAP","A","2005",2998.992118,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3267.10439,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3591.547682,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3732.94869,"E"
"IND","GDP","TOT","USD_CAP","A","2009",3987.849459,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4295.763887,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4605.230111,
"IND","GDP","TOT","USD_CAP","A","2012",4982.347358,
"IND","GDP","TOT","USD_CAP","A","2013",5177.96116,
"IND","GDP","TOT","USD_CAP","A","2014",5351.348837,
"IND","GDP","TOT","USD_CAP","A","2015",5577.186655,
"IND","GDP","TOT","USD_CAP","A","2016",5901.594939,
"IDN","GDP","TOT","USD_CAP","A","2000",5352.28964,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5584.096234,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5838.901329,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",6138.338789,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6521.591489,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",7001.130255,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7495.84456,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",8063.035317,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8583.717617,
"IDN","GDP","TOT","USD_CAP","A","2009",8735.401828,
"IDN","GDP","TOT","USD_CAP","A","2010",8623.978571,
"IDN","GDP","TOT","USD_CAP","A","2011",9213.212405,
"IDN","GDP","TOT","USD_CAP","A","2012",9833.746719,
"IDN","GDP","TOT","USD_CAP","A","2013",10188.482455,
"IDN","GDP","TOT","USD_CAP","A","2014",10397.605086,
"IDN","GDP","TOT","USD_CAP","A","2015",10364.08574,
"IDN","GDP","TOT","USD_CAP","A","2016",10610.811127,
"IDN","GDP","TOT","USD_CAP","A","2017",11050.882373,
"ISR","GDP","TOT","USD_CAP","A","2000",24938.499203,
"ISR","GDP","TOT","USD_CAP","A","2001",24910.322722,
"ISR","GDP","TOT","USD_CAP","A","2002",25204.72917,
"ISR","GDP","TOT","USD_CAP","A","2003",23800.700833,
"ISR","GDP","TOT","USD_CAP","A","2004",25152.825678,
"ISR","GDP","TOT","USD_CAP","A","2005",24743.425441,
"ISR","GDP","TOT","USD_CAP","A","2006",25559.981055,
"ISR","GDP","TOT","USD_CAP","A","2007",27330.734266,
"ISR","GDP","TOT","USD_CAP","A","2008",27304.814799,
"ISR","GDP","TOT","USD_CAP","A","2009",27502.038606,
"ISR","GDP","TOT","USD_CAP","A","2010",28835.243396,
"ISR","GDP","TOT","USD_CAP","A","2011",30497.568631,
"ISR","GDP","TOT","USD_CAP","A","2012",31706.1862,
"ISR","GDP","TOT","USD_CAP","A","2013",34167.038321,
"ISR","GDP","TOT","USD_CAP","A","2014",34282.236043,
"ISR","GDP","TOT","USD_CAP","A","2015",35486.09363,
"ISR","GDP","TOT","USD_CAP","A","2016",37815.960223,
"ISR","GDP","TOT","USD_CAP","A","2017",38918.047773,
"ISR","GDP","TOT","USD_CAP","A","2018",40255.120085,
"ISR","GDP","TOT","USD_CAP","A","2019",42160.117805,
"RUS","GDP","TOT","USD_CAP","A","2000",7323.44018,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7898.522928,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8623.997299,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9940.232555,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",10984.496611,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12698.299229,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16017.124233,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17881.758587,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21657.589062,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20826.597968,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22008.299275,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",22798.673917,
"RUS","GDP","TOT","USD_CAP","A","2012",24303.491049,
"RUS","GDP","TOT","USD_CAP","A","2013",26073.873547,
"RUS","GDP","TOT","USD_CAP","A","2014",25761.66151,
"RUS","GDP","TOT","USD_CAP","A","2015",24085.312853,
"RUS","GDP","TOT","USD_CAP","A","2016",24125.394343,
"RUS","GDP","TOT","USD_CAP","A","2017",26005.967564,
"RUS","GDP","TOT","USD_CAP","A","2018",28763.522294,
"RUS","GDP","TOT","USD_CAP","A","2019",29174.626157,
"SVN","GDP","TOT","USD_CAP","A","2000",18003.711414,
"SVN","GDP","TOT","USD_CAP","A","2001",18957.335773,
"SVN","GDP","TOT","USD_CAP","A","2002",20236.432071,
"SVN","GDP","TOT","USD_CAP","A","2003",21083.556748,
"SVN","GDP","TOT","USD_CAP","A","2004",22737.360848,
"SVN","GDP","TOT","USD_CAP","A","2005",23848.602419,
"SVN","GDP","TOT","USD_CAP","A","2006",25676.869395,
"SVN","GDP","TOT","USD_CAP","A","2007",27531.352846,
"SVN","GDP","TOT","USD_CAP","A","2008",29594.665839,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27537.360097,
"SVN","GDP","TOT","USD_CAP","A","2010",27842.257435,
"SVN","GDP","TOT","USD_CAP","A","2011",28931.423641,
"SVN","GDP","TOT","USD_CAP","A","2012",29048.325999,
"SVN","GDP","TOT","USD_CAP","A","2013",29979.618841,
"SVN","GDP","TOT","USD_CAP","A","2014",30872.72888,
"SVN","GDP","TOT","USD_CAP","A","2015",31640.32549,
"SVN","GDP","TOT","USD_CAP","A","2016",33939.339352,
"SVN","GDP","TOT","USD_CAP","A","2017",36679.686236,
"SVN","GDP","TOT","USD_CAP","A","2018",38876.86303,
"SVN","GDP","TOT","USD_CAP","A","2019",40962.497482,
"ZAF","GDP","TOT","USD_CAP","A","2000",7865.304698,
"ZAF","GDP","TOT","USD_CAP","A","2001",8123.724947,
"ZAF","GDP","TOT","USD_CAP","A","2002",8352.399734,
"ZAF","GDP","TOT","USD_CAP","A","2003",8656.655166,
"ZAF","GDP","TOT","USD_CAP","A","2004",9183.875946,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.957943,
"ZAF","GDP","TOT","USD_CAP","A","2006",10580.512387,
"ZAF","GDP","TOT","USD_CAP","A","2007",11300.497093,
"ZAF","GDP","TOT","USD_CAP","A","2008",11732.029766,
"ZAF","GDP","TOT","USD_CAP","A","2009",11483.44306,
"ZAF","GDP","TOT","USD_CAP","A","2010",11806.055909,
"ZAF","GDP","TOT","USD_CAP","A","2011",12227.241685,
"ZAF","GDP","TOT","USD_CAP","A","2012",12194.847704,
"ZAF","GDP","TOT","USD_CAP","A","2013",12597.620884,
"ZAF","GDP","TOT","USD_CAP","A","2014",12668.737647,
"ZAF","GDP","TOT","USD_CAP","A","2015",12695.428681,
"ZAF","GDP","TOT","USD_CAP","A","2016",12720.080751,
"ZAF","GDP","TOT","USD_CAP","A","2017",12810.965544,
"EU28","GDP","TOT","USD_CAP","A","2000",22656.356329,
"EU28","GDP","TOT","USD_CAP","A","2001",23775.801826,
"EU28","GDP","TOT","USD_CAP","A","2002",24833.76597,
"EU28","GDP","TOT","USD_CAP","A","2003",25410.687706,
"EU28","GDP","TOT","USD_CAP","A","2004",26646.168325,
"EU28","GDP","TOT","USD_CAP","A","2005",27583.403927,
"EU28","GDP","TOT","USD_CAP","A","2006",29849.083457,
"EU28","GDP","TOT","USD_CAP","A","2007",31628.38821,
"EU28","GDP","TOT","USD_CAP","A","2008",33065.319916,
"EU28","GDP","TOT","USD_CAP","A","2009",32277.912806,
"EU28","GDP","TOT","USD_CAP","A","2010",33347.449197,
"EU28","GDP","TOT","USD_CAP","A","2011",34747.035697,
"EU28","GDP","TOT","USD_CAP","A","2012",35297.665475,
"EU28","GDP","TOT","USD_CAP","A","2013",36546.273181,
"EU28","GDP","TOT","USD_CAP","A","2014",37602.840099,
"EU28","GDP","TOT","USD_CAP","A","2015",38759.651236,
"EU28","GDP","TOT","USD_CAP","A","2016",41009.480874,
"EU28","GDP","TOT","USD_CAP","A","2017",43248.350037,
"EU28","GDP","TOT","USD_CAP","A","2018",44747.600531,
"EU28","GDP","TOT","USD_CAP","A","2019",46776.045115,
"OECD","GDP","TOT","USD_CAP","A","2000",24637.301127,"E"
"OECD","GDP","TOT","USD_CAP","A","2001",25411.956277,"E"
"OECD","GDP","TOT","USD_CAP","A","2002",26215.51072,"E"
"OECD","GDP","TOT","USD_CAP","A","2003",26985.147646,"E"
"OECD","GDP","TOT","USD_CAP","A","2004",28427.918195,"E"
"OECD","GDP","TOT","USD_CAP","A","2005",29789.145714,
"OECD","GDP","TOT","USD_CAP","A","2006",31771.567389,
"OECD","GDP","TOT","USD_CAP","A","2007",33307.700865,
"OECD","GDP","TOT","USD_CAP","A","2008",34155.638826,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33250.114409,
"OECD","GDP","TOT","USD_CAP","A","2010",34524.853414,
"OECD","GDP","TOT","USD_CAP","A","2011",35892.969822,"P"
"OECD","GDP","TOT","USD_CAP","A","2012",36853.822734,"P"
"OECD","GDP","TOT","USD_CAP","A","2013",38194.970194,"P"
"OECD","GDP","TOT","USD_CAP","A","2014",39332.668547,"P"
"OECD","GDP","TOT","USD_CAP","A","2015",40483.783984,"P"
"OECD","GDP","TOT","USD_CAP","A","2016",41883.6094,"P"
"OECD","GDP","TOT","USD_CAP","A","2017",43592.802603,"P"
"OECD","GDP","TOT","USD_CAP","A","2018",45153.813212,"E"
"OECD","GDP","TOT","USD_CAP","A","2019",46690.590919,"E"
"OECDE","GDP","TOT","USD_CAP","A","2000",22418.034512,
"OECDE","GDP","TOT","USD_CAP","A","2001",23362.326285,
"OECDE","GDP","TOT","USD_CAP","A","2002",24271.090575,
"OECDE","GDP","TOT","USD_CAP","A","2003",24788.403931,
"OECDE","GDP","TOT","USD_CAP","A","2004",26034.871957,
"OECDE","GDP","TOT","USD_CAP","A","2005",27015.440378,
"OECDE","GDP","TOT","USD_CAP","A","2006",29283.266656,
"OECDE","GDP","TOT","USD_CAP","A","2007",30990.626619,
"OECDE","GDP","TOT","USD_CAP","A","2008",32360.767626,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31493.673198,
"OECDE","GDP","TOT","USD_CAP","A","2010",32704.966289,
"OECDE","GDP","TOT","USD_CAP","A","2011",34259.209631,"P"
"OECDE","GDP","TOT","USD_CAP","A","2012",34880.134037,"P"
"OECDE","GDP","TOT","USD_CAP","A","2013",36227.130033,"P"
"OECDE","GDP","TOT","USD_CAP","A","2014",37360.862556,"P"
"OECDE","GDP","TOT","USD_CAP","A","2015",38543.601082,"P"
"OECDE","GDP","TOT","USD_CAP","A","2016",40530.894306,"P"
"OECDE","GDP","TOT","USD_CAP","A","2017",42653.50396,"P"
"OECDE","GDP","TOT","USD_CAP","A","2018",44009.836917,"P"
"OECDE","GDP","TOT","USD_CAP","A","2019",45605.283811,"P"
"LVA","GDP","TOT","USD_CAP","A","2000",8032.560757,
"LVA","GDP","TOT","USD_CAP","A","2001",9034.459976,
"LVA","GDP","TOT","USD_CAP","A","2002",10067.769762,
"LVA","GDP","TOT","USD_CAP","A","2003",11027.138894,
"LVA","GDP","TOT","USD_CAP","A","2004",12239.433991,
"LVA","GDP","TOT","USD_CAP","A","2005",13878.025395,
"LVA","GDP","TOT","USD_CAP","A","2006",15799.473782,
"LVA","GDP","TOT","USD_CAP","A","2007",18182.904131,
"LVA","GDP","TOT","USD_CAP","A","2008",19516.073283,
"LVA","GDP","TOT","USD_CAP","A","2009",16977.250514,
"LVA","GDP","TOT","USD_CAP","A","2010",17657.120673,
"LVA","GDP","TOT","USD_CAP","A","2011",19887.829808,
"LVA","GDP","TOT","USD_CAP","A","2012",21414.630166,
"LVA","GDP","TOT","USD_CAP","A","2013",22811.030736,
"LVA","GDP","TOT","USD_CAP","A","2014",23798.136116,
"LVA","GDP","TOT","USD_CAP","A","2015",24970.783932,
